Width,Height,ClassId
38,33,Road closed
39,33,Road closed
41,36,Road closed
40,36,Road closed
42,37,Road closed
42,37,Road closed
44,38,Road closed
45,40,Road closed
45,41,Road closed
49,43,Road closed
50,45,Road closed
49,45,Road closed
51,45,Road closed
53,47,Road closed
52,48,Road closed
54,49,Road closed
54,51,Road closed
56,51,Road closed
58,53,Road closed
57,54,Road closed
34,29,Road closed
35,30,Road closed
35,29,Road closed
36,30,Road closed
37,31,Road closed
37,32,Road closed
37,32,Road closed
38,33,Road closed
39,34,Road closed
39,34,Road closed
39,33,Road closed
41,35,Road closed
42,35,Road closed
42,37,Road closed
44,37,Road closed
47,40,Road closed
48,41,Road closed
51,42,Road closed
53,43,Road closed
55,46,Road closed
56,49,Road closed
59,51,Road closed
62,54,Road closed
64,58,Road closed
69,61,Road closed
74,68,Road closed
81,71,Road closed
88,81,Road closed
97,92,Road closed
104,99,Road closed
27,26,Road closed
29,28,Road closed
28,28,Road closed
28,27,Road closed
28,28,Road closed
29,28,Road closed
29,30,Road closed
29,31,Road closed
31,30,Road closed
30,31,Road closed
32,29,Road closed
33,32,Road closed
33,32,Road closed
34,35,Road closed
36,34,Road closed
37,35,Road closed
36,37,Road closed
39,38,Road closed
41,39,Road closed
41,41,Road closed
44,42,Road closed
45,45,Road closed
47,49,Road closed
51,51,Road closed
51,52,Road closed
54,55,Road closed
58,58,Road closed
60,60,Road closed
65,65,Road closed
67,66,Road closed
31,30,Road closed
33,32,Road closed
33,32,Road closed
34,34,Road closed
36,34,Road closed
36,34,Road closed
36,35,Road closed
38,35,Road closed
39,36,Road closed
39,39,Road closed
38,40,Road closed
39,40,Road closed
41,40,Road closed
41,41,Road closed
42,42,Road closed
42,42,Road closed
44,44,Road closed
44,44,Road closed
44,45,Road closed
48,48,Road closed
50,50,Road closed
51,52,Road closed
53,55,Road closed
55,57,Road closed
55,57,Road closed
59,59,Road closed
60,62,Road closed
64,65,Road closed
69,72,Road closed
73,74,Road closed
101,87,Road closed
104,87,Road closed
104,88,Road closed
107,91,Road closed
106,93,Road closed
108,93,Road closed
109,95,Road closed
111,95,Road closed
112,97,Road closed
112,96,Road closed
116,97,Road closed
117,98,Road closed
119,99,Road closed
120,100,Road closed
121,101,Road closed
121,104,Road closed
123,104,Road closed
125,105,Road closed
128,107,Road closed
129,108,Road closed
130,108,Road closed
130,108,Road closed
132,109,Road closed
134,110,Road closed
136,113,Road closed
136,115,Road closed
140,118,Road closed
142,119,Road closed
142,120,Road closed
146,122,Road closed
27,27,Road closed
29,29,Road closed
29,29,Road closed
29,29,Road closed
28,27,Road closed
28,27,Road closed
28,27,Road closed
28,28,Road closed
30,29,Road closed
29,30,Road closed
31,31,Road closed
32,31,Road closed
30,30,Road closed
32,32,Road closed
32,32,Road closed
31,30,Road closed
30,30,Road closed
30,31,Road closed
32,33,Road closed
33,33,Road closed
34,33,Road closed
34,34,Road closed
36,35,Road closed
37,36,Road closed
40,39,Road closed
39,39,Road closed
39,39,Road closed
39,40,Road closed
40,41,Road closed
40,42,Road closed
25,26,Road closed
27,28,Road closed
27,28,Road closed
27,26,Road closed
29,28,Road closed
30,29,Road closed
29,28,Road closed
29,29,Road closed
30,29,Road closed
33,31,Road closed
34,33,Road closed
35,33,Road closed
35,35,Road closed
36,34,Road closed
36,36,Road closed
37,38,Road closed
39,40,Road closed
42,42,Road closed
44,44,Road closed
45,45,Road closed
45,46,Road closed
47,48,Road closed
55,52,Road closed
59,56,Road closed
61,59,Road closed
63,62,Road closed
70,68,Road closed
74,73,Road closed
86,84,Road closed
99,94,Road closed
55,53,Vehicles over 3.5 tonnes prohibited
55,53,Vehicles over 3.5 tonnes prohibited
57,53,Vehicles over 3.5 tonnes prohibited
57,55,Vehicles over 3.5 tonnes prohibited
57,55,Vehicles over 3.5 tonnes prohibited
59,56,Vehicles over 3.5 tonnes prohibited
60,58,Vehicles over 3.5 tonnes prohibited
60,59,Vehicles over 3.5 tonnes prohibited
60,60,Vehicles over 3.5 tonnes prohibited
62,61,Vehicles over 3.5 tonnes prohibited
63,64,Vehicles over 3.5 tonnes prohibited
67,67,Vehicles over 3.5 tonnes prohibited
68,69,Vehicles over 3.5 tonnes prohibited
71,70,Vehicles over 3.5 tonnes prohibited
74,73,Vehicles over 3.5 tonnes prohibited
76,75,Vehicles over 3.5 tonnes prohibited
80,81,Vehicles over 3.5 tonnes prohibited
83,83,Vehicles over 3.5 tonnes prohibited
87,86,Vehicles over 3.5 tonnes prohibited
91,91,Vehicles over 3.5 tonnes prohibited
95,95,Vehicles over 3.5 tonnes prohibited
100,100,Vehicles over 3.5 tonnes prohibited
109,110,Vehicles over 3.5 tonnes prohibited
116,118,Vehicles over 3.5 tonnes prohibited
122,123,Vehicles over 3.5 tonnes prohibited
133,135,Vehicles over 3.5 tonnes prohibited
143,146,Vehicles over 3.5 tonnes prohibited
160,164,Vehicles over 3.5 tonnes prohibited
175,180,Vehicles over 3.5 tonnes prohibited
195,200,Vehicles over 3.5 tonnes prohibited
39,36,Vehicles over 3.5 tonnes prohibited
40,37,Vehicles over 3.5 tonnes prohibited
43,38,Vehicles over 3.5 tonnes prohibited
43,39,Vehicles over 3.5 tonnes prohibited
44,40,Vehicles over 3.5 tonnes prohibited
45,41,Vehicles over 3.5 tonnes prohibited
45,42,Vehicles over 3.5 tonnes prohibited
45,43,Vehicles over 3.5 tonnes prohibited
48,44,Vehicles over 3.5 tonnes prohibited
50,47,Vehicles over 3.5 tonnes prohibited
50,47,Vehicles over 3.5 tonnes prohibited
53,50,Vehicles over 3.5 tonnes prohibited
54,50,Vehicles over 3.5 tonnes prohibited
55,52,Vehicles over 3.5 tonnes prohibited
59,55,Vehicles over 3.5 tonnes prohibited
58,55,Vehicles over 3.5 tonnes prohibited
61,58,Vehicles over 3.5 tonnes prohibited
65,60,Vehicles over 3.5 tonnes prohibited
69,63,Vehicles over 3.5 tonnes prohibited
71,68,Vehicles over 3.5 tonnes prohibited
76,72,Vehicles over 3.5 tonnes prohibited
81,76,Vehicles over 3.5 tonnes prohibited
86,84,Vehicles over 3.5 tonnes prohibited
95,92,Vehicles over 3.5 tonnes prohibited
99,97,Vehicles over 3.5 tonnes prohibited
109,108,Vehicles over 3.5 tonnes prohibited
119,118,Vehicles over 3.5 tonnes prohibited
133,132,Vehicles over 3.5 tonnes prohibited
145,148,Vehicles over 3.5 tonnes prohibited
168,170,Vehicles over 3.5 tonnes prohibited
27,26,Vehicles over 3.5 tonnes prohibited
26,27,Vehicles over 3.5 tonnes prohibited
26,26,Vehicles over 3.5 tonnes prohibited
27,27,Vehicles over 3.5 tonnes prohibited
29,29,Vehicles over 3.5 tonnes prohibited
32,32,Vehicles over 3.5 tonnes prohibited
32,32,Vehicles over 3.5 tonnes prohibited
31,31,Vehicles over 3.5 tonnes prohibited
32,31,Vehicles over 3.5 tonnes prohibited
32,33,Vehicles over 3.5 tonnes prohibited
32,32,Vehicles over 3.5 tonnes prohibited
33,32,Vehicles over 3.5 tonnes prohibited
33,32,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
36,36,Vehicles over 3.5 tonnes prohibited
36,36,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
40,38,Vehicles over 3.5 tonnes prohibited
41,39,Vehicles over 3.5 tonnes prohibited
41,39,Vehicles over 3.5 tonnes prohibited
41,40,Vehicles over 3.5 tonnes prohibited
42,42,Vehicles over 3.5 tonnes prohibited
47,46,Vehicles over 3.5 tonnes prohibited
48,49,Vehicles over 3.5 tonnes prohibited
49,49,Vehicles over 3.5 tonnes prohibited
51,52,Vehicles over 3.5 tonnes prohibited
54,53,Vehicles over 3.5 tonnes prohibited
58,57,Vehicles over 3.5 tonnes prohibited
60,60,Vehicles over 3.5 tonnes prohibited
68,68,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
35,33,Vehicles over 3.5 tonnes prohibited
35,35,Vehicles over 3.5 tonnes prohibited
35,35,Vehicles over 3.5 tonnes prohibited
36,34,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
37,35,Vehicles over 3.5 tonnes prohibited
37,36,Vehicles over 3.5 tonnes prohibited
38,36,Vehicles over 3.5 tonnes prohibited
38,37,Vehicles over 3.5 tonnes prohibited
41,39,Vehicles over 3.5 tonnes prohibited
41,38,Vehicles over 3.5 tonnes prohibited
41,40,Vehicles over 3.5 tonnes prohibited
41,40,Vehicles over 3.5 tonnes prohibited
43,41,Vehicles over 3.5 tonnes prohibited
42,41,Vehicles over 3.5 tonnes prohibited
45,44,Vehicles over 3.5 tonnes prohibited
44,45,Vehicles over 3.5 tonnes prohibited
44,44,Vehicles over 3.5 tonnes prohibited
46,46,Vehicles over 3.5 tonnes prohibited
47,46,Vehicles over 3.5 tonnes prohibited
48,48,Vehicles over 3.5 tonnes prohibited
48,49,Vehicles over 3.5 tonnes prohibited
49,49,Vehicles over 3.5 tonnes prohibited
51,51,Vehicles over 3.5 tonnes prohibited
53,52,Vehicles over 3.5 tonnes prohibited
53,54,Vehicles over 3.5 tonnes prohibited
56,58,Vehicles over 3.5 tonnes prohibited
56,62,Vehicles over 3.5 tonnes prohibited
28,28,Vehicles over 3.5 tonnes prohibited
27,28,Vehicles over 3.5 tonnes prohibited
27,27,Vehicles over 3.5 tonnes prohibited
27,27,Vehicles over 3.5 tonnes prohibited
29,29,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
31,31,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
34,35,Vehicles over 3.5 tonnes prohibited
34,35,Vehicles over 3.5 tonnes prohibited
34,35,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
35,35,Vehicles over 3.5 tonnes prohibited
36,35,Vehicles over 3.5 tonnes prohibited
36,35,Vehicles over 3.5 tonnes prohibited
37,37,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
41,42,Vehicles over 3.5 tonnes prohibited
44,43,Vehicles over 3.5 tonnes prohibited
47,47,Vehicles over 3.5 tonnes prohibited
48,48,Vehicles over 3.5 tonnes prohibited
51,51,Vehicles over 3.5 tonnes prohibited
54,55,Vehicles over 3.5 tonnes prohibited
58,59,Vehicles over 3.5 tonnes prohibited
64,63,Vehicles over 3.5 tonnes prohibited
77,76,Vehicles over 3.5 tonnes prohibited
87,87,Vehicles over 3.5 tonnes prohibited
94,94,Vehicles over 3.5 tonnes prohibited
111,112,Vehicles over 3.5 tonnes prohibited
28,27,Vehicles over 3.5 tonnes prohibited
27,28,Vehicles over 3.5 tonnes prohibited
26,27,Vehicles over 3.5 tonnes prohibited
28,27,Vehicles over 3.5 tonnes prohibited
28,29,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
30,30,Vehicles over 3.5 tonnes prohibited
31,31,Vehicles over 3.5 tonnes prohibited
32,32,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,34,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,34,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
35,35,Vehicles over 3.5 tonnes prohibited
37,36,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
41,41,Vehicles over 3.5 tonnes prohibited
42,42,Vehicles over 3.5 tonnes prohibited
44,43,Vehicles over 3.5 tonnes prohibited
44,42,Vehicles over 3.5 tonnes prohibited
46,44,Vehicles over 3.5 tonnes prohibited
47,46,Vehicles over 3.5 tonnes prohibited
49,48,Vehicles over 3.5 tonnes prohibited
53,52,Vehicles over 3.5 tonnes prohibited
74,74,Vehicles over 3.5 tonnes prohibited
73,74,Vehicles over 3.5 tonnes prohibited
73,74,Vehicles over 3.5 tonnes prohibited
74,75,Vehicles over 3.5 tonnes prohibited
75,75,Vehicles over 3.5 tonnes prohibited
77,76,Vehicles over 3.5 tonnes prohibited
78,77,Vehicles over 3.5 tonnes prohibited
81,80,Vehicles over 3.5 tonnes prohibited
81,82,Vehicles over 3.5 tonnes prohibited
83,84,Vehicles over 3.5 tonnes prohibited
85,85,Vehicles over 3.5 tonnes prohibited
86,87,Vehicles over 3.5 tonnes prohibited
88,88,Vehicles over 3.5 tonnes prohibited
92,91,Vehicles over 3.5 tonnes prohibited
93,93,Vehicles over 3.5 tonnes prohibited
96,95,Vehicles over 3.5 tonnes prohibited
98,98,Vehicles over 3.5 tonnes prohibited
101,100,Vehicles over 3.5 tonnes prohibited
107,106,Vehicles over 3.5 tonnes prohibited
108,107,Vehicles over 3.5 tonnes prohibited
111,111,Vehicles over 3.5 tonnes prohibited
113,112,Vehicles over 3.5 tonnes prohibited
116,117,Vehicles over 3.5 tonnes prohibited
119,118,Vehicles over 3.5 tonnes prohibited
123,122,Vehicles over 3.5 tonnes prohibited
128,128,Vehicles over 3.5 tonnes prohibited
134,134,Vehicles over 3.5 tonnes prohibited
136,135,Vehicles over 3.5 tonnes prohibited
145,144,Vehicles over 3.5 tonnes prohibited
150,148,Vehicles over 3.5 tonnes prohibited
26,27,Vehicles over 3.5 tonnes prohibited
29,27,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
30,28,Vehicles over 3.5 tonnes prohibited
30,30,Vehicles over 3.5 tonnes prohibited
32,30,Vehicles over 3.5 tonnes prohibited
31,31,Vehicles over 3.5 tonnes prohibited
32,30,Vehicles over 3.5 tonnes prohibited
31,30,Vehicles over 3.5 tonnes prohibited
30,30,Vehicles over 3.5 tonnes prohibited
31,30,Vehicles over 3.5 tonnes prohibited
32,32,Vehicles over 3.5 tonnes prohibited
34,33,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
36,36,Vehicles over 3.5 tonnes prohibited
37,36,Vehicles over 3.5 tonnes prohibited
37,37,Vehicles over 3.5 tonnes prohibited
37,36,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
40,41,Vehicles over 3.5 tonnes prohibited
42,42,Vehicles over 3.5 tonnes prohibited
43,43,Vehicles over 3.5 tonnes prohibited
46,45,Vehicles over 3.5 tonnes prohibited
47,46,Vehicles over 3.5 tonnes prohibited
49,48,Vehicles over 3.5 tonnes prohibited
50,50,Vehicles over 3.5 tonnes prohibited
51,52,Vehicles over 3.5 tonnes prohibited
54,55,Vehicles over 3.5 tonnes prohibited
55,57,Vehicles over 3.5 tonnes prohibited
56,57,Vehicles over 3.5 tonnes prohibited
56,58,Vehicles over 3.5 tonnes prohibited
57,57,Vehicles over 3.5 tonnes prohibited
58,57,Vehicles over 3.5 tonnes prohibited
58,59,Vehicles over 3.5 tonnes prohibited
59,58,Vehicles over 3.5 tonnes prohibited
60,61,Vehicles over 3.5 tonnes prohibited
62,62,Vehicles over 3.5 tonnes prohibited
63,64,Vehicles over 3.5 tonnes prohibited
63,64,Vehicles over 3.5 tonnes prohibited
66,65,Vehicles over 3.5 tonnes prohibited
69,68,Vehicles over 3.5 tonnes prohibited
68,69,Vehicles over 3.5 tonnes prohibited
69,70,Vehicles over 3.5 tonnes prohibited
70,70,Vehicles over 3.5 tonnes prohibited
72,72,Vehicles over 3.5 tonnes prohibited
74,75,Vehicles over 3.5 tonnes prohibited
74,75,Vehicles over 3.5 tonnes prohibited
79,80,Vehicles over 3.5 tonnes prohibited
82,82,Vehicles over 3.5 tonnes prohibited
83,83,Vehicles over 3.5 tonnes prohibited
86,87,Vehicles over 3.5 tonnes prohibited
89,91,Vehicles over 3.5 tonnes prohibited
93,93,Vehicles over 3.5 tonnes prohibited
95,96,Vehicles over 3.5 tonnes prohibited
101,101,Vehicles over 3.5 tonnes prohibited
104,105,Vehicles over 3.5 tonnes prohibited
110,112,Vehicles over 3.5 tonnes prohibited
118,118,Vehicles over 3.5 tonnes prohibited
121,123,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
29,29,Vehicles over 3.5 tonnes prohibited
29,28,Vehicles over 3.5 tonnes prohibited
31,28,Vehicles over 3.5 tonnes prohibited
31,29,Vehicles over 3.5 tonnes prohibited
32,31,Vehicles over 3.5 tonnes prohibited
30,31,Vehicles over 3.5 tonnes prohibited
32,30,Vehicles over 3.5 tonnes prohibited
32,33,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,32,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
36,35,Vehicles over 3.5 tonnes prohibited
38,36,Vehicles over 3.5 tonnes prohibited
37,37,Vehicles over 3.5 tonnes prohibited
37,38,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
42,41,Vehicles over 3.5 tonnes prohibited
45,41,Vehicles over 3.5 tonnes prohibited
46,42,Vehicles over 3.5 tonnes prohibited
48,44,Vehicles over 3.5 tonnes prohibited
50,46,Vehicles over 3.5 tonnes prohibited
50,46,Vehicles over 3.5 tonnes prohibited
51,48,Vehicles over 3.5 tonnes prohibited
54,49,Vehicles over 3.5 tonnes prohibited
56,52,Vehicles over 3.5 tonnes prohibited
32,31,Vehicles over 3.5 tonnes prohibited
31,30,Vehicles over 3.5 tonnes prohibited
31,32,Vehicles over 3.5 tonnes prohibited
31,32,Vehicles over 3.5 tonnes prohibited
32,32,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
33,34,Vehicles over 3.5 tonnes prohibited
35,36,Vehicles over 3.5 tonnes prohibited
36,35,Vehicles over 3.5 tonnes prohibited
37,37,Vehicles over 3.5 tonnes prohibited
37,38,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
40,38,Vehicles over 3.5 tonnes prohibited
38,39,Vehicles over 3.5 tonnes prohibited
41,42,Vehicles over 3.5 tonnes prohibited
42,41,Vehicles over 3.5 tonnes prohibited
42,43,Vehicles over 3.5 tonnes prohibited
46,44,Vehicles over 3.5 tonnes prohibited
46,46,Vehicles over 3.5 tonnes prohibited
47,48,Vehicles over 3.5 tonnes prohibited
49,49,Vehicles over 3.5 tonnes prohibited
53,52,Vehicles over 3.5 tonnes prohibited
54,52,Vehicles over 3.5 tonnes prohibited
56,55,Vehicles over 3.5 tonnes prohibited
59,56,Vehicles over 3.5 tonnes prohibited
61,60,Vehicles over 3.5 tonnes prohibited
63,62,Vehicles over 3.5 tonnes prohibited
65,62,Vehicles over 3.5 tonnes prohibited
73,71,Vehicles over 3.5 tonnes prohibited
27,26,Vehicles over 3.5 tonnes prohibited
27,26,Vehicles over 3.5 tonnes prohibited
28,26,Vehicles over 3.5 tonnes prohibited
27,27,Vehicles over 3.5 tonnes prohibited
27,26,Vehicles over 3.5 tonnes prohibited
29,26,Vehicles over 3.5 tonnes prohibited
29,27,Vehicles over 3.5 tonnes prohibited
30,28,Vehicles over 3.5 tonnes prohibited
30,30,Vehicles over 3.5 tonnes prohibited
30,30,Vehicles over 3.5 tonnes prohibited
32,30,Vehicles over 3.5 tonnes prohibited
33,32,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
35,35,Vehicles over 3.5 tonnes prohibited
36,36,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
38,38,Vehicles over 3.5 tonnes prohibited
41,40,Vehicles over 3.5 tonnes prohibited
42,42,Vehicles over 3.5 tonnes prohibited
43,42,Vehicles over 3.5 tonnes prohibited
44,43,Vehicles over 3.5 tonnes prohibited
45,44,Vehicles over 3.5 tonnes prohibited
46,46,Vehicles over 3.5 tonnes prohibited
48,47,Vehicles over 3.5 tonnes prohibited
51,51,Vehicles over 3.5 tonnes prohibited
53,53,Vehicles over 3.5 tonnes prohibited
53,55,Vehicles over 3.5 tonnes prohibited
58,56,Vehicles over 3.5 tonnes prohibited
27,27,Vehicles over 3.5 tonnes prohibited
27,27,Vehicles over 3.5 tonnes prohibited
29,29,Vehicles over 3.5 tonnes prohibited
30,29,Vehicles over 3.5 tonnes prohibited
29,29,Vehicles over 3.5 tonnes prohibited
29,28,Vehicles over 3.5 tonnes prohibited
29,28,Vehicles over 3.5 tonnes prohibited
31,30,Vehicles over 3.5 tonnes prohibited
31,30,Vehicles over 3.5 tonnes prohibited
31,31,Vehicles over 3.5 tonnes prohibited
33,33,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
34,34,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
35,34,Vehicles over 3.5 tonnes prohibited
37,36,Vehicles over 3.5 tonnes prohibited
38,37,Vehicles over 3.5 tonnes prohibited
39,38,Vehicles over 3.5 tonnes prohibited
40,39,Vehicles over 3.5 tonnes prohibited
42,41,Vehicles over 3.5 tonnes prohibited
45,43,Vehicles over 3.5 tonnes prohibited
47,44,Vehicles over 3.5 tonnes prohibited
48,45,Vehicles over 3.5 tonnes prohibited
50,47,Vehicles over 3.5 tonnes prohibited
52,50,Vehicles over 3.5 tonnes prohibited
52,51,Vehicles over 3.5 tonnes prohibited
57,55,Vehicles over 3.5 tonnes prohibited
59,57,Vehicles over 3.5 tonnes prohibited
63,62,Vehicles over 3.5 tonnes prohibited
69,65,Vehicles over 3.5 tonnes prohibited
49,51,Vehicles over 3.5 tonnes prohibited
49,50,Vehicles over 3.5 tonnes prohibited
49,51,Vehicles over 3.5 tonnes prohibited
49,50,Vehicles over 3.5 tonnes prohibited
49,50,Vehicles over 3.5 tonnes prohibited
51,52,Vehicles over 3.5 tonnes prohibited
51,52,Vehicles over 3.5 tonnes prohibited
51,52,Vehicles over 3.5 tonnes prohibited
52,52,Vehicles over 3.5 tonnes prohibited
52,53,Vehicles over 3.5 tonnes prohibited
53,54,Vehicles over 3.5 tonnes prohibited
54,54,Vehicles over 3.5 tonnes prohibited
54,54,Vehicles over 3.5 tonnes prohibited
55,56,Vehicles over 3.5 tonnes prohibited
54,56,Vehicles over 3.5 tonnes prohibited
58,58,Vehicles over 3.5 tonnes prohibited
58,59,Vehicles over 3.5 tonnes prohibited
60,60,Vehicles over 3.5 tonnes prohibited
60,62,Vehicles over 3.5 tonnes prohibited
61,62,Vehicles over 3.5 tonnes prohibited
63,65,Vehicles over 3.5 tonnes prohibited
64,65,Vehicles over 3.5 tonnes prohibited
70,70,Vehicles over 3.5 tonnes prohibited
72,73,Vehicles over 3.5 tonnes prohibited
74,76,Vehicles over 3.5 tonnes prohibited
81,82,Vehicles over 3.5 tonnes prohibited
85,86,Vehicles over 3.5 tonnes prohibited
89,89,Vehicles over 3.5 tonnes prohibited
96,97,Vehicles over 3.5 tonnes prohibited
100,100,Vehicles over 3.5 tonnes prohibited
33,28,Do not enter
33,28,Do not enter
33,28,Do not enter
33,26,Do not enter
33,27,Do not enter
33,26,Do not enter
33,26,Do not enter
32,25,Do not enter
33,26,Do not enter
31,25,Do not enter
32,27,Do not enter
32,27,Do not enter
32,27,Do not enter
32,27,Do not enter
31,28,Do not enter
31,27,Do not enter
31,28,Do not enter
32,28,Do not enter
34,28,Do not enter
34,30,Do not enter
33,30,Do not enter
33,30,Do not enter
33,30,Do not enter
33,30,Do not enter
35,30,Do not enter
35,30,Do not enter
34,31,Do not enter
36,30,Do not enter
37,31,Do not enter
36,31,Do not enter
29,29,Do not enter
30,30,Do not enter
30,29,Do not enter
29,29,Do not enter
30,30,Do not enter
29,29,Do not enter
30,29,Do not enter
31,30,Do not enter
30,31,Do not enter
32,32,Do not enter
33,32,Do not enter
32,32,Do not enter
33,33,Do not enter
34,33,Do not enter
34,33,Do not enter
35,34,Do not enter
35,35,Do not enter
36,37,Do not enter
37,37,Do not enter
37,37,Do not enter
38,37,Do not enter
38,39,Do not enter
40,40,Do not enter
43,42,Do not enter
42,42,Do not enter
45,45,Do not enter
45,44,Do not enter
49,47,Do not enter
51,50,Do not enter
53,52,Do not enter
40,25,Do not enter
41,27,Do not enter
40,26,Do not enter
41,27,Do not enter
41,27,Do not enter
42,27,Do not enter
41,27,Do not enter
43,28,Do not enter
42,28,Do not enter
44,27,Do not enter
43,27,Do not enter
44,29,Do not enter
43,29,Do not enter
44,29,Do not enter
44,29,Do not enter
45,29,Do not enter
45,31,Do not enter
45,31,Do not enter
45,34,Do not enter
45,33,Do not enter
44,33,Do not enter
46,33,Do not enter
47,34,Do not enter
48,34,Do not enter
47,35,Do not enter
49,35,Do not enter
50,36,Do not enter
51,36,Do not enter
51,36,Do not enter
52,36,Do not enter
28,28,Do not enter
28,27,Do not enter
29,28,Do not enter
29,28,Do not enter
30,28,Do not enter
30,29,Do not enter
30,28,Do not enter
30,29,Do not enter
30,29,Do not enter
30,29,Do not enter
31,30,Do not enter
31,31,Do not enter
33,33,Do not enter
34,33,Do not enter
34,33,Do not enter
34,33,Do not enter
36,34,Do not enter
37,35,Do not enter
38,36,Do not enter
38,37,Do not enter
39,37,Do not enter
41,39,Do not enter
41,41,Do not enter
45,43,Do not enter
48,46,Do not enter
49,49,Do not enter
50,48,Do not enter
52,51,Do not enter
57,56,Do not enter
62,61,Do not enter
41,36,Do not enter
41,39,Do not enter
44,41,Do not enter
45,40,Do not enter
45,41,Do not enter
45,43,Do not enter
47,43,Do not enter
49,45,Do not enter
50,46,Do not enter
50,46,Do not enter
51,50,Do not enter
53,52,Do not enter
55,53,Do not enter
55,55,Do not enter
57,56,Do not enter
59,59,Do not enter
61,61,Do not enter
63,63,Do not enter
26,26,Do not enter
28,28,Do not enter
28,28,Do not enter
28,29,Do not enter
29,29,Do not enter
30,30,Do not enter
30,30,Do not enter
30,30,Do not enter
33,32,Do not enter
35,34,Do not enter
35,35,Do not enter
35,35,Do not enter
28,28,Do not enter
28,29,Do not enter
29,29,Do not enter
30,29,Do not enter
30,30,Do not enter
29,29,Do not enter
31,31,Do not enter
32,32,Do not enter
33,33,Do not enter
33,32,Do not enter
34,33,Do not enter
35,35,Do not enter
34,35,Do not enter
36,35,Do not enter
37,36,Do not enter
38,38,Do not enter
38,38,Do not enter
41,40,Do not enter
42,41,Do not enter
43,43,Do not enter
43,44,Do not enter
46,46,Do not enter
48,47,Do not enter
51,49,Do not enter
53,51,Do not enter
55,55,Do not enter
59,56,Do not enter
62,61,Do not enter
66,64,Do not enter
75,73,Do not enter
30,28,Do not enter
29,29,Do not enter
30,30,Do not enter
31,30,Do not enter
31,30,Do not enter
33,31,Do not enter
33,31,Do not enter
34,33,Do not enter
35,34,Do not enter
36,34,Do not enter
37,36,Do not enter
37,37,Do not enter
37,37,Do not enter
38,38,Do not enter
40,40,Do not enter
42,40,Do not enter
43,42,Do not enter
43,43,Do not enter
46,44,Do not enter
47,47,Do not enter
50,47,Do not enter
51,49,Do not enter
54,50,Do not enter
55,52,Do not enter
60,55,Do not enter
62,57,Do not enter
69,62,Do not enter
73,68,Do not enter
80,73,Do not enter
89,84,Do not enter
